"Activity Date","Process Date","Settle Date","Instrument","Description","Trans Code","Quantity","Price","Amount"
"7/24/2024","7/24/2024","7/25/2024","INTC","Intel
CUSIP: 458140100","Buy","20","$31.82","($636.40)"
"7/24/2024","7/24/2024","7/25/2024","GOOGL","Alphabet Class A
CUSIP: 02079K305","Buy","6","$172.94","($1,037.64)"
"7/24/2024","7/24/2024","7/25/2024","AAPL","Apple
CUSIP: 037833100","Buy","2.289377","$218.40","($500.00)"
"7/17/2024","7/17/2024","7/18/2024","AMZN","Amazon
CUSIP: 023135106","Buy","5.35088","$186.88","($1,000.00)"
"7/11/2024","7/11/2024","7/12/2024","SMR","NuScale Power
CUSIP: 67079K100","Buy","80","$13.16","($1,052.80)"
"7/11/2024","7/11/2024","7/12/2024","ARKX","ARK Space & Defense Innovation ETF
CUSIP: 00214Q807","Buy","65.107133","$15.36","($1,000.00)"
"7/11/2024","7/11/2024","7/12/2024","","ACH Deposit","ACH","","","$1,000.00"
"7/11/2024","7/11/2024","7/12/2024","INTC","Intel
CUSIP: 458140100","Buy","29.722098","$33.64","($1,000.00)"
"7/5/2024","7/5/2024","7/5/2024","SPCE","Stock Lending","SLIP","","","$0.04"
"7/5/2024","7/5/2024","7/5/2024","SPCE","Stock Lending","SLIP","","","$0.01"
"7/5/2024","7/5/2024","7/5/2024","VFF","Stock Lending","SLIP","","","$0.01"
"7/5/2024","7/5/2024","7/5/2024","FAST","Stock Lending","SLIP","","","$0.01"
"7/5/2024","7/5/2024","7/5/2024","USO","Stock Lending","SLIP","","","$0.01"
"7/5/2024","7/5/2024","7/5/2024","SNDL","Stock Lending","SLIP","","","$0.01"
"7/5/2024","7/5/2024","7/5/2024","NIO","Stock Lending","SLIP","","","$0.01"
"7/5/2024","7/5/2024","7/5/2024","NOK","Stock Lending","SLIP","","","$0.01"
"7/5/2024","7/5/2024","7/5/2024","BB","Stock Lending","SLIP","","","$0.01"
"7/5/2024","7/5/2024","7/5/2024","ARKX","Stock Lending","SLIP","","","$0.01"
"7/5/2024","7/5/2024","7/5/2024","CHPT","Stock Lending","SLIP","","","$0.26"
"7/5/2024","7/5/2024","7/5/2024","ARKK","Stock Lending","SLIP","","","$0.01"
"7/2/2024","7/2/2024","7/3/2024","KO","Coca-Cola
CUSIP: 191216100
Dividend Reinvestment","Buy","0.320246","$63.17","($20.23)"
"7/2/2024","7/2/2024","7/3/2024","ICAGY","International Airlines Group
CUSIP: 459348108","Buy","116","$4.17","($483.72)"
"7/1/2024","7/1/2024","7/1/2024","KO","Cash Div: R/D 2024-06-14 P/D 2024-07-01 - 41.719074 shares at 0.485","CDIV","","","$20.23"
"7/1/2024","7/1/2024","7/2/2024","INTC","Intel
CUSIP: 458140100","Buy","16.21271","$30.84","($500.00)"
"7/1/2024","7/1/2024","7/1/2024","","Gold Deposit Boost Payment","GDBP","","","$1.02"
"7/1/2024","7/1/2024","7/1/2024","","Gold Subscription Fee","GOLD","","","($5.00)"
"6/28/2024","6/28/2024","6/28/2024","","Interest Payment","INT","","","$183.90"
"6/27/2024","6/27/2024","6/28/2024","META","Meta Platforms
CUSIP: 30303M102
Dividend Reinvestment","Buy","0.010825","$520.08","($5.63)"
"6/26/2024","6/26/2024","6/26/2024","META","Cash Div: R/D 2024-06-14 P/D 2024-06-26 - 11.256036 shares at 0.5","CDIV","","","$5.63"
"6/25/2024","6/25/2024","6/26/2024","BYDDY","BYD Company
CUSIP: 05606L100","Buy","10","$60.85","($608.50)"
"6/25/2024","6/25/2024","6/26/2024","NVDA","NVIDIA
CUSIP: 67066G104","Buy","10","$125.00","($1,250.00)"
"6/18/2024","6/18/2024","6/20/2024","GOOGL","Alphabet Class A
CUSIP: 02079K305
Dividend Reinvestment","Buy","0.064058","$176.40","($11.30)"
"6/18/2024","6/18/2024","6/20/2024","","ACH Deposit","ACH","","","$3,000.00"
"6/18/2024","6/18/2024","6/20/2024","","ACH CANCEL","ACH","","","($3,000.00)"
"6/18/2024","6/18/2024","6/20/2024","","ACH Deposit","ACH","","","$3,000.00"
"6/17/2024","6/17/2024","6/17/2024","GOOGL","Cash Div: R/D 2024-06-10 P/D 2024-06-17 - 56.4794 shares at 0.2","CDIV","","","$11.30"
"6/17/2024","6/17/2024","6/17/2024","SPCE","Virgin Galactic Holdings
CUSIP: 92766K403","SPR","111.8779","",""
"6/17/2024","6/17/2024","6/17/2024","SPCE","Virgin Galactic Holdings
CUSIP: 92766K106","SPR","2237.5572S","",""
"6/14/2024","6/14/2024","6/17/2024","MSFT","Microsoft
CUSIP: 594918104
Dividend Reinvestment","Buy","0.015319","$441.28","($6.76)"
"6/14/2024","6/14/2024","6/17/2024","","ACH Deposit","ACH","","","$2,000.00"
"6/13/2024","6/13/2024","6/13/2024","MSFT","Cash Div: R/D 2024-05-16 P/D 2024-06-13 - 9.009597 shares at 0.75","CDIV","","","$6.76"
"6/11/2024","6/11/2024","6/12/2024","SPCE","Virgin Galactic Holdings
CUSIP: 92766K106","Buy","500","$0.89","($443.55)"
"6/7/2024","6/7/2024","6/7/2024","VFF","Stock Lending","SLIP","","","$0.01"
"6/7/2024","6/7/2024","6/7/2024","FAST","Stock Lending","SLIP","","","$0.01"
"6/7/2024","6/7/2024","6/7/2024","USO","Stock Lending","SLIP","","","$0.01"
"6/7/2024","6/7/2024","6/7/2024","NIO","Stock Lending","SLIP","","","$0.01"
"6/7/2024","6/7/2024","6/7/2024","CRON","Stock Lending","SLIP","","","$0.01"
"6/7/2024","6/7/2024","6/7/2024","SNDL","Stock Lending","SLIP","","","$0.01"
"6/7/2024","6/7/2024","6/7/2024","SPCE","Stock Lending","SLIP","","","$0.01"
"6/7/2024","6/7/2024","6/7/2024","BB","Stock Lending","SLIP","","","$0.01"
"6/7/2024","6/7/2024","6/7/2024","ARKX","Stock Lending","SLIP","","","$0.01"
"6/7/2024","6/7/2024","6/7/2024","CHPT","Stock Lending","SLIP","","","$0.42"
"6/7/2024","6/7/2024","6/7/2024","ARKK","Stock Lending","SLIP","","","$0.01"
"6/5/2024","6/5/2024","6/6/2024","DAL","Delta Air Lines
CUSIP: 247361702
Dividend Reinvestment","Buy","0.266693","$49.87","($13.30)"
"6/4/2024","6/4/2024","6/4/2024","DAL","Cash Div: R/D 2024-05-14 P/D 2024-06-04 - 132.971143 shares at 0.1","CDIV","","","$13.30"
"5/31/2024","5/31/2024","5/31/2024","","Interest Payment","INT","","","$180.74"
"5/30/2024","5/30/2024","5/31/2024","CRM","Salesforce
CUSIP: 79466L302","Buy","2","$217.76","($435.52)"
"5/30/2024","5/30/2024","5/31/2024","INTC","Intel
CUSIP: 458140100","Buy","15.997423","$30.43","($486.80)"
"5/30/2024","5/30/2024","5/31/2024","INTC","Intel
CUSIP: 458140100","Buy","0.433853","$30.42","($13.20)"
"5/30/2024","5/30/2024","5/31/2024","AMZN","Amazon
CUSIP: 023135106","Buy","5.55833","$179.91","($1,000.00)"
"5/30/2024","5/30/2024","5/31/2024","TSLA","Tesla
CUSIP: 88160R101","Buy","4.99986","$179.33","($896.63)"
"5/30/2024","5/30/2024","5/31/2024","TSLA","Tesla
CUSIP: 88160R101","Buy","0.576467","$179.32","($103.37)"
"5/30/2024","5/30/2024","5/31/2024","NIO","NIO
CUSIP: 62914V106","Buy","92","$5.38","($495.42)"
"5/30/2024","5/30/2024","5/31/2024","NIO","NIO
CUSIP: 62914V106","Buy","0.85051","$5.38","($4.58)"
"5/30/2024","5/30/2024","5/31/2024","AAL","American Airlines
CUSIP: 02376R102","Sell","95","$11.44","$1,086.27"
"5/30/2024","5/30/2024","5/31/2024","AAL","American Airlines
CUSIP: 02376R102","Sell","0.254355","$11.44","$2.91"
"5/30/2024","5/30/2024","5/31/2024","","ACH Deposit","ACH","","","$3,000.00"
"5/30/2024","5/30/2024","5/30/2024","","Gold Subscription Fee","GOLD","","","($5.00)"
"5/24/2024","5/24/2024","5/29/2024","FAST","Fastenal
CUSIP: 311900104
Dividend Reinvestment","Buy","0.026961","$65.65","($1.77)"
"5/23/2024","5/23/2024","5/23/2024","FAST","Cash Div: R/D 2024-04-25 P/D 2024-05-23 - 4.531162 shares at 0.39","CDIV","","","$1.77"
"5/17/2024","5/17/2024","5/21/2024","AAPL","Apple
CUSIP: 037833100
Dividend Reinvestment","Buy","0.036054","$190.27","($6.86)"
"5/16/2024","5/16/2024","5/16/2024","AAPL","Cash Div: R/D 2024-05-13 P/D 2024-05-16 - 27.428113 shares at 0.25","CDIV","","","$6.86"
"5/16/2024","5/16/2024","5/20/2024","GEHC","GE HealthCare
CUSIP: 36266G107
Dividend Reinvestment","Buy","0.000123","$80.99","($0.01)"
"5/15/2024","5/15/2024","5/15/2024","GEHC","Cash Div: R/D 2024-04-19 P/D 2024-05-15 - 0.335455 shares at 0.03","CDIV","","","$0.01"
"5/9/2024","5/9/2024","5/13/2024","NOK","Nokia
CUSIP: 654902204
Dividend Reinvestment","Buy","1.156334","$3.71","($4.29)"
"5/8/2024","5/8/2024","5/8/2024","NOK","Foreign Tax Witholding at $2.44","DTAX","","","($2.44)"
"5/8/2024","5/8/2024","5/8/2024","NOK","Cash Div: R/D 2024-04-23 P/D 2024-05-08 - 161.631742 shares at 0.043107","CDIV","","","$6.97"
"5/8/2024","5/8/2024","5/8/2024","NOK","Sponsored ADR: Agency Processing Fee at $0.24","DFEE","","","($0.24)"
"5/6/2024","5/6/2024","5/6/2024","SPCE","Stock Lending","SLIP","","","$0.01"
"5/6/2024","5/6/2024","5/6/2024","CHPT","Stock Lending","SLIP","","","$1.01"
"5/6/2024","5/6/2024","5/6/2024","FAST","Stock Lending","SLIP","","","$0.01"
"5/6/2024","5/6/2024","5/6/2024","CRON","Stock Lending","SLIP","","","$0.01"
"5/6/2024","5/6/2024","5/6/2024","NIO","Stock Lending","SLIP","","","$0.01"
"5/6/2024","5/6/2024","5/6/2024","NOK","Stock Lending","SLIP","","","$0.01"
"5/6/2024","5/6/2024","5/6/2024","VFF","Stock Lending","SLIP","","","$0.01"
"5/6/2024","5/6/2024","5/6/2024","BB","Stock Lending","SLIP","","","$0.01"
"5/6/2024","5/6/2024","5/6/2024","ARKK","Stock Lending","SLIP","","","$0.01"
"5/6/2024","5/6/2024","5/6/2024","SNDL","Stock Lending","SLIP","","","$0.01"
"5/6/2024","5/6/2024","5/6/2024","ARKX","Stock Lending","SLIP","","","$0.01"
"5/6/2024","5/6/2024","5/6/2024","USO","Stock Lending","SLIP","","","$0.01"
"4/30/2024","4/30/2024","4/30/2024","","Interest Payment","INT","","","$171.30"
"4/30/2024","4/30/2024","4/30/2024","","Gold Subscription Fee","GOLD","","","($5.00)"
"4/26/2024","4/26/2024","4/30/2024","GE","General Electric
CUSIP: 369604301
Dividend Reinvestment","Buy","0.001736","$161.22","($0.28)"
"4/25/2024","4/25/2024","4/25/2024","GE","Cash Div: R/D 2024-04-15 P/D 2024-04-25 - 1.008652 shares at 0.28","CDIV","","","$0.28"
"4/12/2024","4/12/2024","4/16/2024","CRM","Salesforce
CUSIP: 79466L302
Dividend Reinvestment","Buy","0.010396","$297.21","($3.09)"
"4/11/2024","4/11/2024","4/11/2024","CRM","Cash Div: R/D 2024-03-14 P/D 2024-04-11 - 7.721992 shares at 0.4","CDIV","","","$3.09"
"4/5/2024","4/5/2024","4/5/2024","GEV","CIL on 0.252 @ $147.39 - GEV","CIL","","","$37.17"
"4/5/2024","4/5/2024","4/5/2024","NOK","Stock Lending","SLIP","","","$0.01"
"4/5/2024","4/5/2024","4/5/2024","CHPT","Stock Lending","SLIP","","","$0.24"
"4/5/2024","4/5/2024","4/5/2024","VFF","Stock Lending","SLIP","","","$0.01"
"4/5/2024","4/5/2024","4/5/2024","USO","Stock Lending","SLIP","","","$0.01"
"4/5/2024","4/5/2024","4/5/2024","GOOGL","Stock Lending","SLIP","","","$0.01"
"4/5/2024","4/5/2024","4/5/2024","ARKK","Stock Lending","SLIP","","","$0.01"
"4/5/2024","4/5/2024","4/5/2024","BB","Stock Lending","SLIP","","","$0.01"
"4/5/2024","4/5/2024","4/5/2024","FAST","Stock Lending","SLIP","","","$0.01"
"4/5/2024","4/5/2024","4/5/2024","CRON","Stock Lending","SLIP","","","$0.01"
"4/5/2024","4/5/2024","4/5/2024","NIO","Stock Lending","SLIP","","","$0.01"
"4/5/2024","4/5/2024","4/5/2024","SPCE","Stock Lending","SLIP","","","$0.01"
"4/2/2024","4/2/2024","4/4/2024","NIO","NIO
CUSIP: 62914V106","Buy","219.538968","$4.55","($998.90)"
"4/2/2024","4/2/2024","4/4/2024","NIO","NIO
CUSIP: 62914V106","Buy","0.241758","$4.55","($1.10)"
"4/2/2024","4/2/2024","4/4/2024","TSLA","Tesla
CUSIP: 88160R101","Buy","11.999134","$164.97","($1,979.46)"
"4/2/2024","4/2/2024","4/4/2024","TSLA","Tesla
CUSIP: 88160R101","Buy","0.124518","$164.96","($20.54)"
"4/2/2024","4/2/2024","4/3/2024","","ACH Deposit","ACH","","","$15,000.00"
"4/2/2024","4/2/2024","4/4/2024","KO","Coca-Cola
CUSIP: 191216100
Dividend Reinvestment","Buy","0.331406","$60.56","($20.07)"
"4/1/2024","4/1/2024","4/1/2024","KO","Cash Div: R/D 2024-03-15 P/D 2024-04-01 - 41.387668 shares at 0.485","CDIV","","","$20.07"
"4/1/2024","4/1/2024","4/1/2024","","Gold Subscription Fee","GOLD","","","($5.00)"
"3/28/2024","3/28/2024","3/28/2024","","Interest Payment","INT","","","$124.34"
"3/27/2024","3/27/2024","4/1/2024","META","Meta Platforms
CUSIP: 30303M102
Dividend Reinvestment","Buy","0.011442","$491.14","($5.62)"
"3/26/2024","3/26/2024","3/26/2024","META","Cash Div: R/D 2024-02-22 P/D 2024-03-26 - 11.244594 shares at 0.5","CDIV","","","$5.62"
"3/19/2024","3/19/2024","3/21/2024","DAL","Delta Air Lines
CUSIP: 247361702
Dividend Reinvestment","Buy","0.30583","$43.39","($13.27)"
"3/18/2024","3/18/2024","3/18/2024","DAL","Cash Div: R/D 2024-02-26 P/D 2024-03-18 - 132.665313 shares at 0.1","CDIV","","","$13.27"
"3/15/2024","3/15/2024","3/19/2024","MSFT","Microsoft
CUSIP: 594918104
Dividend Reinvestment","Buy","0.01618","$417.18","($6.75)"
"3/14/2024","3/14/2024","3/14/2024","MSFT","Cash Div: R/D 2024-02-15 P/D 2024-03-14 - 8.993417 shares at 0.75","CDIV","","","$6.75"
"3/14/2024","3/14/2024","3/18/2024","GOOGL","Alphabet Class A
CUSIP: 02079K305","Buy","7","$141.92","($993.48)"
"3/14/2024","3/14/2024","3/18/2024","GOOGL","Alphabet Class A
CUSIP: 02079K305","Buy","0.045974","$141.92","($6.52)"
"3/14/2024","3/14/2024","3/18/2024","NIO","NIO
CUSIP: 62914V106","Buy","176.681566","$5.66","($1,000.00)"
"3/14/2024","3/14/2024","3/18/2024","TSLA","Tesla
CUSIP: 88160R101","Buy","5.999632","$163.21","($979.20)"
"3/14/2024","3/14/2024","3/18/2024","TSLA","Tesla
CUSIP: 88160R101","Buy","0.12745","$163.20","($20.80)"
"3/14/2024","3/14/2024","3/15/2024","","ACH Deposit","ACH","","","$2,000.00"
"3/14/2024","3/14/2024","3/15/2024","","ACH Deposit","ACH","","","$5,000.00"
"3/7/2024","3/7/2024","3/7/2024","ARKK","Stock Lending","SLIP","","","$0.01"
"3/7/2024","3/7/2024","3/7/2024","NIO","Stock Lending","SLIP","","","$0.01"
"3/7/2024","3/7/2024","3/7/2024","SNDL","Stock Lending","SLIP","","","$0.01"
"3/7/2024","3/7/2024","3/7/2024","CHPT","Stock Lending","SLIP","","","$0.01"
"3/7/2024","3/7/2024","3/7/2024","RCL","Stock Lending","SLIP","","","$0.01"
"3/7/2024","3/7/2024","3/7/2024","CRON","Stock Lending","SLIP","","","$0.01"
"3/7/2024","3/7/2024","3/7/2024","SPCE","Stock Lending","SLIP","","","$0.01"
"3/7/2024","3/7/2024","3/7/2024","BB","Stock Lending","SLIP","","","$0.01"
"3/7/2024","3/7/2024","3/7/2024","FAST","Stock Lending","SLIP","","","$0.01"
"3/7/2024","3/7/2024","3/7/2024","USO","Stock Lending","SLIP","","","$0.01"
"3/7/2024","3/7/2024","3/7/2024","NOK","Stock Lending","SLIP","","","$0.01"
"3/1/2024","3/1/2024","3/5/2024","FAST","Fastenal
CUSIP: 311900104
Dividend Reinvestment","Buy","0.024195","$72.74","($1.76)"
"3/1/2024","3/1/2024","3/1/2024","","Gold Subscription Fee","GOLD","","","($5.00)"
"2/29/2024","2/29/2024","2/29/2024","FAST","Cash Div: R/D 2024-02-01 P/D 2024-02-29 - 4.506967 shares at 0.39","CDIV","","","$1.76"
"2/29/2024","2/29/2024","2/29/2024","","Interest Payment","INT","","","$61.91"
"2/29/2024","2/29/2024","3/4/2024","ARKK","ARK Innovation ETF
CUSIP: 00214Q104","Buy","9.804882","$51.00","($500.00)"
"2/29/2024","2/29/2024","3/4/2024","SPCE","Virgin Galactic Holdings
CUSIP: 92766K106","Buy","576","$1.74","($999.36)"
"2/29/2024","2/29/2024","3/4/2024","SPCE","Virgin Galactic Holdings
CUSIP: 92766K106","Buy","0.368876","$1.74","($0.64)"
"2/29/2024","2/29/2024","3/4/2024","NIO","NIO
CUSIP: 62914V106","Buy","178","$5.60","($995.91)"
"2/29/2024","2/29/2024","3/4/2024","NIO","NIO
CUSIP: 62914V106","Buy","0.731009","$5.60","($4.09)"
"2/29/2024","2/29/2024","3/1/2024","","ACH Deposit","ACH","","","$10,000.00"
"2/26/2024","2/26/2024","2/28/2024","RCL","Royal Caribbean Group
CUSIP: V7780T103","Sell","16.039443","$122.82","$1,969.94"
"2/23/2024","2/23/2024","2/27/2024","TSLA","Tesla
CUSIP: 88160R101","Buy","4.999476","$191.20","($955.90)"
"2/23/2024","2/23/2024","2/27/2024","TSLA","Tesla
CUSIP: 88160R101","Buy","0.230672","$191.18","($44.10)"
"2/23/2024","2/23/2024","2/27/2024","NIO","NIO
CUSIP: 62914V106","Buy","92.764378","$5.39","($500.00)"
"2/23/2024","2/23/2024","2/27/2024","SPCE","Virgin Galactic Holdings
CUSIP: 92766K106","Buy","297.321428","$1.68","($499.50)"
"2/23/2024","2/23/2024","2/27/2024","SPCE","Virgin Galactic Holdings
CUSIP: 92766K106","Buy","0.3003","$1.66","($0.50)"
"2/23/2024","2/23/2024","2/27/2024","CHPT","ChargePoint
CUSIP: 15961R105","Buy","1041.666666","$1.92","($2,000.00)"
"2/23/2024","2/23/2024","2/26/2024","","ACH Deposit","ACH","","","$5,000.00"
"2/16/2024","2/16/2024","2/21/2024","AAPL","Apple
CUSIP: 037833100
Dividend Reinvestment","Buy","0.03597","$182.65","($6.57)"
"2/16/2024","2/16/2024","2/21/2024","GEHC","GE HealthCare
CUSIP: 36266G107
Dividend Reinvestment","Buy","0.000117","$84.83","($0.01)"
"2/15/2024","2/15/2024","2/15/2024","AAPL","Cash Div: R/D 2024-02-12 P/D 2024-02-15 - 27.392143 shares at 0.24","CDIV","","","$6.57"
"2/15/2024","2/15/2024","2/15/2024","GEHC","Cash Div: R/D 2024-01-16 P/D 2024-02-15 - 0.335338 shares at 0.03","CDIV","","","$0.01"
"2/14/2024","2/14/2024","2/16/2024","NOK","Nokia
CUSIP: 654902204
Dividend Reinvestment","Buy","0.894285","$3.50","($3.13)"
"2/13/2024","2/13/2024","2/13/2024","NOK","Sponsored ADR: Agency Processing Fee at $0.24","DFEE","","","($0.24)"
"2/13/2024","2/13/2024","2/13/2024","NOK","Cash Div: R/D 2024-01-30 P/D 2024-02-13 - 160.737457 shares at 0.032288","CDIV","","","$5.19"
"2/13/2024","2/13/2024","2/13/2024","NOK","Foreign Tax Witholding at $1.82","DTAX","","","($1.82)"
"2/12/2024","2/12/2024","2/12/2024","NIO","ADR Fee: R/D 2024-01-30 P/D 2024-02-12 - 525.771344 shares at 0.02","AFEE","","","($10.52)"
"2/7/2024","2/7/2024","2/8/2024","","ACH Deposit","ACH","","","$5,000.00"
"2/7/2024","2/7/2024","2/7/2024","ARKK","Stock Lending","SLIP","","","$0.01"
"2/7/2024","2/7/2024","2/7/2024","CRON","Stock Lending","SLIP","","","$0.01"
"2/7/2024","2/7/2024","2/7/2024","NOK","Stock Lending","SLIP","","","$0.01"
"2/7/2024","2/7/2024","2/7/2024","FAST","Stock Lending","SLIP","","","$0.01"
"2/7/2024","2/7/2024","2/7/2024","USO","Stock Lending","SLIP","","","$0.01"
"2/7/2024","2/7/2024","2/7/2024","RCL","Stock Lending","SLIP","","","$0.01"
"2/7/2024","2/7/2024","2/7/2024","SPCE","Stock Lending","SLIP","","","$0.01"
"2/7/2024","2/7/2024","2/7/2024","BB","Stock Lending","SLIP","","","$0.01"
"2/7/2024","2/7/2024","2/7/2024","NIO","Stock Lending","SLIP","","","$0.01"
"1/31/2024","1/31/2024","1/31/2024","","Interest Payment","INT","","","$44.29"
"1/31/2024","1/31/2024","1/31/2024","","Gold Subscription Fee","GOLD","","","($5.00)"
"1/26/2024","1/26/2024","1/30/2024","GE","General Electric
CUSIP: 369604301
Dividend Reinvestment","Buy","0.000608","$131.52","($0.08)"
"1/25/2024","1/25/2024","1/25/2024","GE","Cash Div: R/D 2023-12-28 P/D 2024-01-25 - 1.008044 shares at 0.08","CDIV","","","$0.08"
"1/11/2024","1/11/2024","1/16/2024","ARKK","ARK Innovation ETF
CUSIP: 00214Q104","Buy","20.751968","$48.19","($1,000.00)"
"1/11/2024","1/11/2024","1/16/2024","SPCE","Virgin Galactic Holdings
CUSIP: 92766K106","Buy","230.936215","$2.17","($500.00)"
"1/11/2024","1/11/2024","1/12/2024","","ACH Deposit","ACH","","","$5,000.00"
"1/10/2024","1/10/2024","1/10/2024","DIS","Cash Div: R/D 2023-12-11 P/D 2024-01-10 - 15.087866 shares at 0.3","CDIV","","","$4.53"
"1/2/2024","1/2/2024","1/2/2024","","Gold Subscription Fee","GOLD","","","($5.00)"
"12/29/2023","12/29/2023","12/29/2023","","Interest Payment","INT","","","$52.80"
"12/28/2023","12/28/2023","12/29/2023","","ACH Withdrawal","ACH","","","($5,000.00)"
"12/21/2023","12/21/2023","12/26/2023","FAST","Fastenal
CUSIP: 311900104
Dividend Reinvestment","Buy","0.026049","$65.26","($1.70)"
"12/20/2023","12/20/2023","12/20/2023","FAST","Cash Div: R/D 2023-12-06 P/D 2023-12-20 - 4.480918 shares at 0.38","CDIV","","","$1.70"
"12/18/2023","12/18/2023","12/20/2023","KO","Coca-Cola
CUSIP: 191216100
Dividend Reinvestment","Buy","0.320604","$58.92","($18.89)"
"12/15/2023","12/15/2023","12/15/2023","KO","Cash Div: R/D 2023-12-01 P/D 2023-12-15 - 41.067064 shares at 0.46","CDIV","","","$18.89"
"12/15/2023","12/15/2023","12/19/2023","MSFT","Microsoft
CUSIP: 594918104
Dividend Reinvestment","Buy","0.018135","$371.09","($6.73)"
"12/14/2023","12/14/2023","12/14/2023","MSFT","Cash Div: R/D 2023-11-16 P/D 2023-12-14 - 8.975282 shares at 0.75","CDIV","","","$6.73"
"12/11/2023","12/11/2023","12/11/2023","ICAGY","ADR Fee: R/D 2023-11-20 P/D 2023-12-11 - 592.623774 shares at 0.03","AFEE","","","($17.78)"
"12/4/2023","12/4/2023","12/4/2023","","Gold Subscription Fee","GOLD","","","($5.00)"
"11/30/2023","11/30/2023","11/30/2023","","Interest Payment","INT","","","$52.42"
"11/27/2023","11/27/2023","11/29/2023","FAST","Fastenal
CUSIP: 311900104
Dividend Reinvestment","Buy","0.0257","$60.70","($1.56)"
"11/24/2023","11/24/2023","11/24/2023","FAST","Cash Div: R/D 2023-10-26 P/D 2023-11-24 - 4.455218 shares at 0.35","CDIV","","","$1.56"
"11/17/2023","11/17/2023","11/21/2023","AAPL","Apple
CUSIP: 037833100
Dividend Reinvestment","Buy","0.034664","$189.53","($6.57)"
"11/16/2023","11/16/2023","11/16/2023","AAPL","Cash Div: R/D 2023-11-13 P/D 2023-11-16 - 27.357479 shares at 0.24","CDIV","","","$6.57"
"11/16/2023","11/16/2023","11/20/2023","GEHC","GE HealthCare
CUSIP: 36266G107
Dividend Reinvestment","Buy","0.000138","$72.13","($0.01)"
"11/15/2023","11/15/2023","11/15/2023","GEHC","Cash Div: R/D 2023-10-20 P/D 2023-11-15 - 0.3352 shares at 0.03","CDIV","","","$0.01"
"11/8/2023","11/8/2023","11/10/2023","NOK","Nokia
CUSIP: 654902204
Dividend Reinvestment","Buy","0.887608","$3.47","($3.08)"
"11/7/2023","11/7/2023","11/7/2023","NOK","Cash Div: R/D 2023-10-24 P/D 2023-11-07 - 159.849849 shares at 0.031953","CDIV","","","$5.11"
"11/7/2023","11/7/2023","11/7/2023","NOK","Foreign Tax Witholding at $1.79","DTAX","","","($1.79)"
"11/7/2023","11/7/2023","11/7/2023","NOK","Sponsored ADR: Agency Processing Fee at $0.24","DFEE","","","($0.24)"
"11/3/2023","11/3/2023","11/7/2023","DAL","Delta Air Lines
CUSIP: 247361702
Dividend Reinvestment","Buy","0.399095","$33.15","($13.23)"
"11/2/2023","11/2/2023","11/2/2023","DAL","Cash Div: R/D 2023-10-12 P/D 2023-11-02 - 132.266218 shares at 0.1","CDIV","","","$13.23"
"11/2/2023","11/2/2023","11/2/2023","","Gold Subscription Fee","GOLD","","","($5.00)"
"10/31/2023","10/31/2023","10/31/2023","","Interest Payment","INT","","","$53.40"
"10/26/2023","10/26/2023","10/30/2023","GE","General Electric
CUSIP: 369604301
Dividend Reinvestment","Buy","0.00074","$108.07","($0.08)"
